0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.046935882568359375e+02 0.000000000000000000e+00 1.046935882568359375e+02 1.925659179687500000e-02 5.661010742187500000e-03 2.778625488281250000e-02 3.427738803741115642e-02 -1.273375511169433594e+01 -1.918443107604980469e+01 1.426699066162109375e+01 2.708759689331054688e+01
5.859375000000000000e-03 1.924896240234375000e+00 5.025329589843750000e-01 3.332519531250000000e-02 1.989692307663835980e+00 -2.426842117309570312e+01 6.299707794189453125e+01 8.093228340148925781e+00 6.799329376220703125e+01 -4.817199707031250000e-02 -2.265930175781250000e-02 4.092407226562500000e-02 6.714733761435294490e-02 3.765417098999023438e+01 -3.204812622070312500e+01 -1.845106048583984375e+02 1.910211486816406250e+02
1.171875000000000000e-02 1.719284057617187500e+00 7.737731933593750000e-01 6.172180175781250000e-02 1.886391318457126376e+00 -4.247101974487304688e+01 2.999498558044433594e+01 1.195863962173461914e+00 5.200881576538085938e+01 -1.280517578125000000e-01 -1.172485351562500000e-01 2.108764648437500000e-02 1.748975714794448466e-01 -4.801676750183105469e+00 -2.201425361633300781e+01 -2.599679470062255859e+00 2.268130874633789062e+01
1.562500000000000000e-02 1.547302246093750000e+00 8.640594482421875000e-01 6.204223632812500000e-02 1.773299808253514742e+00 -4.486640548706054688e+01 1.536776542663574219e+01 -4.654146134853363037e-01 4.742761993408203125e+01 -7.922363281250000000e-02 -2.001495361328125000e-01 -5.310058593750000000e-03 2.153239827154859731e-01 -9.574368476867675781e+00 6.302486419677734375e+00 -9.647749900817871094e+00 1.498228740692138672e+01
2.148437500000000000e-02 1.276229858398437500e+00 9.052276611328125000e-01 4.953002929687500000e-02 1.565456161554780623e+00 -4.565591812133789062e+01 -1.042620167136192322e-01 -4.772449016571044922e+00 4.590479660034179688e+01 1.002502441406250000e-01 -8.549499511718750000e-02 -3.268432617187500000e-02 1.357489256592933347e-01 4.197619628906250000e+01 -1.909515075683593750e+02 -1.030664634704589844e+01 1.957822875976562500e+02
2.539062500000000000e-02 1.100952148437500000e+00 8.900909423828125000e-01 2.906799316406250000e-02 1.416051717659936315e+00 -4.265501785278320312e+01 -7.717532634735107422e+00 -5.298717975616455078e+00 4.367021179199218750e+01 1.957702636718750000e-02 -3.128051757812500000e-02 -7.695007324218750000e-02 8.534075528910534114e-02 2.631214714050292969e+01 3.815205812454223633e+00 4.353741109371185303e-01 2.659087181091308594e+01
3.125000000000000000e-02 8.595581054687500000e-01 8.170623779296875000e-01 -6.393432617187500000e-03 1.185947697871104545e+00 -3.841029357910156250e+01 -1.619409179687500000e+01 -6.014511108398437500e+00 4.211619186401367188e+01 1.051025390625000000e-01 -9.211730957031250000e-02 -6.063842773437500000e-02 1.523455327797771097e-01 1.028766345977783203e+01 3.423218536376953125e+01 -4.351615905761718750e+01 5.631460571289062500e+01
3.515625000000000000e-02 7.140655517578125000e-01 7.476654052734375000e-01 -2.867126464843750000e-02 1.034270376577818951e+00 -3.526375198364257812e+01 -1.849793052673339844e+01 -4.800817489624023438e+00 4.010926818847656250e+01 3.082275390625000000e-02 3.219604492187500000e-03 -3.199768066406250000e-02 4.454502867134202404e-02 -3.622922658920288086e+00 -1.367673110961914062e+01 -6.235438823699951172e+00 1.546154022216796875e+01
4.101562500000000000e-02 5.206298828125000000e-01 6.275024414062500000e-01 -5.114746093750000000e-02 8.169644126940381890e-01 -2.997454071044921875e+01 -2.105146789550781250e+01 -3.635192394256591797e+00 3.680831527709960938e+01 4.508972167968750000e-02 8.761596679687500000e-02 -3.425598144531250000e-02 1.043221592169390338e-01 2.076785850524902344e+01 -9.257694244384765625e+00 -7.826414108276367188e+00 2.404706954956054688e+01
4.687500000000000000e-02 3.585205078125000000e-01 4.959259033203125000e-01 -7.435607910156250000e-02 6.164481183405126075e-01 -2.455672264099121094e+01 -2.368013954162597656e+01 -4.403966903686523438e+00 3.439733505249023438e+01 1.659088134765625000e-01 1.020507812500000000e-01 -1.514739990234375000e-01 2.467477836234573119e-01 6.802280902862548828e+00 7.678876399993896484e+00 -1.360877752304077148e+00 1.034834098815917969e+01
