4.514807083543814770e-02 -2.675838899057225717e-02 -1.033969147059110583e-02
9.212341054563921716e-02 4.373488301098404918e-03 -3.521672901459282912e-02
9.598507918144605355e-02 3.860969136303538107e-02 -4.849383672927842781e-02
6.927172608121168196e-02 6.322248448429945711e-02 -4.187071837546341158e-02
2.553356036051468436e-02 5.059257232895220113e-02 -3.611220954189775512e-02
3.196853052756409852e-02 8.735975293214437443e-02 -3.203542988532603886e-02
8.414267206876502314e-02 7.310383226842986915e-02 -3.206841638868240807e-02
5.395847366781936216e-02 8.477963530094712041e-02 -1.824156770646823134e-02
7.784545022056477137e-02 1.277689996462072486e-01 -4.293654256801460178e-02
1.107126646588483254e-01 1.459357918234331919e-01 -6.131505937324277511e-02
1.051670680229506161e-01 1.709733875399592762e-01 -6.617584326852465892e-02
1.230189632800886557e-01 1.587664953541718660e-01 -4.141582941656452022e-02
1.040867286168918326e-01 1.694537914218585684e-01 -3.515115684231773230e-02
1.072239347475374416e-01 1.861383386772672566e-01 -3.026779901577469900e-02
1.403161269772397191e-01 1.698356967559107034e-01 -6.763651396653358461e-03
1.465860895139314835e-01 2.103241576627397080e-01 1.540177023557021130e-02
1.672388958109820578e-01 2.246229406458439826e-01 3.100640641920904272e-02
1.924958054978276323e-01 2.364118783001174506e-01 5.815242140917575853e-02
1.688296694875077719e-01 2.513019684624566707e-01 5.747433768860332748e-02
1.883532105107406096e-01 2.564101381257728463e-01 2.718969296250861589e-02
2.043889779783683025e-01 2.426422692348637611e-01 8.484356449389451882e-02
1.694535824946115099e-01 2.508646500510280930e-01 9.751520286511095037e-02
1.469207497044919819e-01 2.521512828863308187e-01 8.261223784134585912e-02
1.518524670020156009e-01 2.428035904124783428e-01 4.841473131651241602e-02
1.071252747418043327e-01 2.390003508323559345e-01 2.946327257194525373e-02
1.113869497943937859e-01 2.389807493472915212e-01 6.673494623984765894e-02
1.171301953480394786e-01 2.179855717523082603e-01 8.531916776107095757e-02
1.370951463419203264e-01 1.837597223224634035e-01 7.113599286827820833e-02
9.146719823326066034e-02 1.921070572555265699e-01 7.248836282261095221e-02
1.107293977965468912e-01 1.904858144215779703e-01 8.175963592069024344e-02
1.219912275159344972e-01 1.571502619434284043e-01 7.486842632334855807e-02
9.711646442846699756e-02 1.387491552443691489e-01 2.282667552341877126e-02
8.103484850295217257e-02 1.004723905291200481e-01 9.236544199978879988e-03
1.064449423531073080e-01 8.059391621623035462e-02 -6.365456132186864124e-04
4.214094578131266644e-02 4.784499318637358556e-02 3.485486042873731094e-02
1.939470684632738084e-02 4.576886557370585251e-02 2.332719061891452839e-02
9.518767847680464911e-04 2.566580301714793677e-02 -3.103078120210511770e-02
3.678293206803573412e-04 3.486682400279050853e-03 -1.056674244557598286e-02
-9.942082176337407873e-04 -4.408061367627169602e-02 5.765310220112951356e-03
