0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.046917266845703125e+02 0.000000000000000000e+00 1.046917266845703125e+02 1.925659179687500000e-02 5.661010742187500000e-03 2.778625488281250000e-02 3.427738803741115642e-02 -1.273341369628906250e+01 -1.918391418457031250e+01 1.426660728454589844e+01 2.708686828613281250e+01
5.859375000000000000e-03 1.907165527343750000e+00 5.959777832031250000e-01 3.509521484375000000e-03 1.998119661957492577e+00 -3.211510086059570312e+01 9.725052642822265625e+01 1.864102840423583984e+00 1.024329986572265625e+02 -1.997375488281250000e-02 -1.248474121093750000e-01 6.222534179687500000e-02 1.409177787089503919e-01 -2.015680313110351562e+00 -1.860437965393066406e+01 -3.238438963890075684e-01 1.871605682373046875e+01
1.025390625000000000e-02 1.711181640625000000e+00 1.006942749023437500e+00 9.826660156250000000e-03 1.985490586800342960e+00 -5.655239868164062500e+01 8.871897888183593750e+01 7.514196038246154785e-01 1.052130966186523438e+02 -3.218078613281250000e-02 -1.872406005859375000e-01 4.359436035156250000e-02 1.949233535479273360e-01 -4.741710186004638672e+00 -1.016898632049560547e+01 -6.704086780548095703e+00 1.307045841217041016e+01
1.611328125000000000e-02 1.309295654296875000e+00 1.486129760742187500e+00 1.071166992187500000e-02 1.980644217419380126e+00 -8.000102996826171875e+01 7.405319213867187500e+01 5.790066719055175781e-01 1.090154876708984375e+02 -6.953430175781250000e-02 -1.720733642578125000e-01 4.092407226562500000e-02 1.900501026012626216e-01 1.401699924468994141e+01 -2.334071350097656250e+01 -1.409747838973999023e+00 2.726265716552734375e+01
2.050781250000000000e-02 9.297027587890625000e-01 1.779724121093750000e+00 8.392333984375000000e-03 2.007943126229580155e+00 -9.123143768310546875e+01 5.955800628662109375e+01 -8.676502704620361328e-01 1.089545059204101562e+02 7.250976562500000000e-02 -1.043701171875000000e-02 -1.130828857421875000e-01 1.347380286793241899e-01 -3.732527017593383789e+00 -1.280312633514404297e+01 -9.845829963684082031e+00 1.657685661315917969e+01
2.636718750000000000e-02 3.734130859375000000e-01 2.068176269531250000e+00 2.700805664062500000e-03 2.101617878909674442e+00 -9.821000671386718750e+01 3.866588973999023438e+01 -1.365018844604492188e+00 1.055562362670898438e+02 6.956481933593750000e-02 -1.223754882812500000e-02 -7.070922851562500000e-02 9.994406779712962374e-02 2.818820571899414062e+01 4.008729934692382812e+00 2.880401611328125000e+00 2.861715507507324219e+01
3.076171875000000000e-02 -6.111145019531250000e-02 2.203460693359375000e+00 -7.965087890625000000e-03 2.204322362802196178e+00 -9.825024414062500000e+01 2.202666473388671875e+01 -3.362933397293090820e+00 1.007451934814453125e+02 1.172027587890625000e-01 -9.481811523437500000e-02 -5.441284179687500000e-02 1.602738874451422602e-01 1.206546783447265625e+01 1.328666496276855469e+01 2.229906654357910156e+01 2.862445449829101562e+01
3.515625000000000000e-02 -4.893341064453125000e-01 2.263000488281250000e+00 -2.407836914062500000e-02 2.315426277287247370e+00 -9.572041320800781250e+01 5.320999622344970703e+00 -3.965167045593261719e+00 9.595016479492187500e+01 7.888793945312500000e-02 6.289672851562500000e-02 -2.792358398437500000e-02 1.046853953121475028e-01 2.110177040100097656e+01 2.143766937255859375e+02 2.112162170410156250e+02 3.016868286132812500e+02
4.101562500000000000e-02 -1.023193359375000000e+00 2.236694335937500000e+00 -5.407714843750000000e-02 2.460213515341122648e+00 -8.602039337158203125e+01 -1.378648471832275391e+01 -5.504567623138427734e+00 8.729190063476562500e+01 8.868408203125000000e-02 1.351928710937500000e-01 -1.448059082031250000e-02 1.623319633060664458e-01 4.646115303039550781e+00 1.547913360595703125e+01 -2.411446094512939453e+00 1.634028816223144531e+01
4.541015625000000000e-02 -1.379791259765625000e+00 2.145904541015625000e+00 -7.644653320312500000e-02 2.552366410238911421e+00 -7.583461761474609375e+01 -2.660829353332519531e+01 -5.026624679565429688e+00 8.052426910400390625e+01 1.982879638671875000e-01 1.331024169921875000e-01 -1.011810302734375000e-01 2.593684076963720941e-01 7.894849777221679688e+00 1.041348075866699219e+01 3.738104343414306641e+00 1.359200668334960938e+01
5.126953125000000000e-02 -1.780349731445312500e+00 1.943908691406250000e+00 -1.039886474609375000e-01 2.638037112245184446e+00 -6.051010131835937500e+01 -4.216996383666992188e+01 -5.032836437225341797e+00 7.392636871337890625e+01 2.093505859375000000e-01 2.588043212890625000e-01 -9.414672851562500000e-02 3.459348942221088796e-01 1.431370735168457031e+01 8.054208755493164062e+00 -1.350198268890380859e+01 2.126161003112792969e+01
5.566406250000000000e-02 -2.017211914062500000e+00 1.734893798828125000e+00 -1.269531250000000000e-01 2.663666175667522396e+00 -4.781289672851562500e+01 -5.279172897338867188e+01 -4.940788269042968750e+00 7.139643859863281250e+01 2.105865478515625000e-01 2.334289550781250000e-01 -1.079254150390625000e-01 3.323908338330911483e-01 -5.809875011444091797e+00 1.298176479339599609e+01 -8.993468284606933594e+00 1.682745742797851562e+01
6.005859375000000000e-02 -2.198608398437500000e+00 1.485214233398437500e+00 -1.475219726562500000e-01 2.657348855755602202e+00 -3.509013366699218750e+01 -6.107342147827148438e+01 -4.134911537170410156e+00 7.055762481689453125e+01 2.001953125000000000e-01 2.942962646484375000e-01 -1.567840576171875000e-01 3.889340500083598995e-01 1.702514529228210449e+00 1.528621292114257812e+01 -1.053278827667236328e+01 1.864152717590332031e+01
6.591796875000000000e-02 -2.356475830078125000e+00 1.097702026367187500e+00 -1.634979248046875000e-01 2.604737923064133653e+00 -1.797622871398925781e+01 -7.087544250488281250e+01 -1.066855072975158691e+00 7.312736511230468750e+01 2.181701660156250000e-01 3.897399902343750000e-01 -1.895446777343750000e-01 4.852037367793081701e-01 3.780418336391448975e-01 1.725027275085449219e+01 8.806323260068893433e-02 1.725463867187500000e+01
7.031250000000000000e-02 -2.402481079101562500e+00 7.745819091796875000e-01 -1.641082763671875000e-01 2.529589689226627858e+00 -2.927547216415405273e+00 -7.605200195312500000e+01 8.426318764686584473e-01 7.611299133300781250e+01 1.714172363281250000e-01 4.432525634765625000e-01 -1.341400146484375000e-01 4.938119555749935219e-01 -2.619061088562011719e+01 3.496215820312500000e+01 1.883997344970703125e+01 4.757357788085937500e+01
7.617187500000000000e-02 -2.363082885742187500e+00 3.199462890625000000e-01 -1.557617187500000000e-01 2.389725521017098675e+00 1.711651802062988281e+01 -7.764604187011718750e+01 1.687638521194458008e+00 7.952817535400390625e+01 1.938934326171875000e-01 3.875122070312500000e-01 -2.781677246093750000e-02 4.342051895595557820e-01 -1.002518749237060547e+01 1.654299163818359375e+01 -9.415575981140136719e+00 2.151343917846679688e+01
8.056640625000000000e-02 -2.251464843750000000e+00 -1.733398437500000000e-02 -1.464691162109375000e-01 2.256290675347513375e+00 3.393497848510742188e+01 -7.592862701416015625e+01 2.850292682647705078e+00 8.321576690673828125e+01 7.879638671875000000e-02 4.518890380859375000e-01 -1.016235351562500000e-02 4.588200592074644923e-01 -4.718803405761718750e+00 -1.897330093383789062e+01 -2.242548370361328125e+01 2.975156402587890625e+01
8.642578125000000000e-02 -1.986724853515625000e+00 -4.534301757812500000e-01 -1.203460693359375000e-01 2.041361737735452486e+00 5.548748779296875000e+01 -7.235511779785156250e+01 6.385595321655273438e+00 9.140514373779296875e+01 7.751464843750000000e-03 3.619079589843750000e-01 1.426391601562500000e-01 3.890801793892105787e-01 -1.316527557373046875e+01 3.429396438598632812e+01 3.012580490112304688e+01 4.750752258300781250e+01
9.082031250000000000e-02 -1.708816528320312500e+00 -7.554779052734375000e-01 -8.889770507812500000e-02 1.870482182429221485e+00 7.119956207275390625e+01 -6.502128601074218750e+01 7.763222694396972656e+00 9.673371887207031250e+01 -8.470153808593750000e-02 3.042907714843750000e-01 1.290588378906250000e-01 3.412087452020511336e-01 1.883086204528808594e+00 -9.298426508903503418e-01 1.870169258117675781e+01 1.881924247741699219e+01
9.521484375000000000e-02 -1.362594604492187500e+00 -1.018737792968750000e+00 -5.435180664062500000e-02 1.702188258066410276e+00 8.592913055419921875e+01 -5.406100463867187500e+01 7.967185974121093750e+00 1.018326263427734375e+02 -1.405334472656250000e-01 3.160858154296875000e-01 2.372589111328125000e-01 4.194659502607315238e-01 -8.958623886108398438e+00 3.135130405426025391e+00 -2.509611368179321289e+00 9.817542076110839844e+00
1.010742187500000000e-01 -8.030242919921875000e-01 -1.278747558593750000e+00 -3.814697265625000000e-03 1.509986054258203536e+00 1.034015808105468750e+02 -3.478466796875000000e+01 9.212726593017578125e+00 1.094839401245117188e+02 -1.361999511718750000e-01 2.124481201171875000e-01 1.996765136718750000e-01 3.218001562347391764e-01 7.179396057128906250e+01 2.799739456176757812e+01 1.088546600341796875e+02 1.333700256347656250e+02
1.054687500000000000e-01 -3.339843750000000000e-01 -1.395965576171875000e+00 3.826904296875000000e-02 1.435872547356052520e+00 1.094447708129882812e+02 -1.775100326538085938e+01 9.453519821166992188e+00 1.112772445678710938e+02 -1.358489990234375000e-01 1.815185546875000000e-01 1.784973144531250000e-01 2.885571477168545895e-01 2.639232158660888672e+00 3.681078910827636719e+00 -1.252197360992431641e+01 1.331599426269531250e+01
1.113281250000000000e-01 3.217468261718750000e-01 -1.421325683593750000e+00 9.356689453125000000e-02 1.460288492985936548e+00 1.118617172241210938e+02 9.495103836059570312e+00 1.065955352783203125e+01 1.127689132690429688e+02 -3.965759277343750000e-02 1.660614013671875000e-01 4.513549804687500000e-02 1.765965086646885118e-01 5.497881889343261719e+00 2.163631439208984375e+01 -1.975322151184082031e+01 2.980849838256835938e+01
