0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 6.359997558593750000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.359997558593750000e+01 -5.673217773437500000e-02 -1.463012695312500000e-01 -6.573486328125000000e-02 1.701284035884214341e-01 4.406077575683593750e+01 -1.133884353637695312e+02 -3.684986114501953125e+01 1.271070480346679688e+02 9.499999880790710449e-01 9.999999747378751636e-05 2.170343650504946709e-03 5.180170536041259766e-01 -1.119183003902435303e-02 8.552970290184020996e-01
1.464843750000000000e-02 3.980712890625000000e-01 5.489410400390625000e+00 -1.026504516601562500e+00 5.598731893714508523e+00 2.255196952819824219e+01 6.761709690093994141e+00 -6.173961639404296875e+01 6.607641601562500000e+01 -2.289276123046875000e-01 -1.446838378906250000e-01 5.010986328125000000e-02 2.754128955229793174e-01 -1.646048583984375000e+02 1.351365509033203125e+02 -4.691557407379150391e+00 2.130226745605468750e+02 9.595280885696411133e-01 1.024167358991689980e-04 2.621602334329509176e-06 5.408246517181396484e-01 -4.377488493919372559e-01 7.182510495185852051e-01
2.441406250000000000e-02 6.115112304687500000e-01 5.351654052734375000e+00 -1.484893798828125000e+00 5.587401603512663684e+00 1.842916488647460938e+01 -3.134642601013183594e+01 -3.741547393798828125e+01 5.217423248291015625e+01 -1.465606689453125000e-01 -2.003784179687500000e-01 -3.727722167968750000e-02 2.510400990390043718e-01 -7.914730834960937500e+01 -2.535022926330566406e+01 -1.532894134521484375e+02 1.743690795898437500e+02 9.595280885696411133e-01 1.024257580866105855e-04 3.624329565354855731e-07 5.409734845161437988e-01 -4.373098313808441162e-01 7.184064388275146484e-01
3.417968750000000000e-02 7.910308837890625000e-01 4.904510498046875000e+00 -1.710266113281250000e+00 5.254042563854833148e+00 1.517226886749267578e+01 -5.864812469482421875e+01 -1.186837005615234375e+01 6.173052978515625000e+01 9.635925292968750000e-02 -4.825286865234375000e-01 1.279144287109375000e-01 5.084104051016725689e-01 1.425700187683105469e+01 -3.114650535583496094e+01 -1.725961303710937500e+02 1.759624633789062500e+02 9.595280885696411133e-01 1.024331140797585249e-04 8.247304208452987950e-07 5.409734845161437988e-01 -4.373098313808441162e-01 7.184064388275146484e-01
4.394531250000000000e-02 8.984375000000000000e-01 4.201461791992187500e+00 -1.697113037109375000e+00 4.619487394906826694e+00 6.450363636016845703e+00 -8.283345031738281250e+01 1.574238681793212891e+01 8.456246185302734375e+01 -4.223632812500000000e-02 -3.081665039062500000e-01 -1.246490478515625000e-01 3.350938475615220513e-01 4.340711975097656250e+01 -1.116308975219726562e+01 -7.247506713867187500e+01 8.521401214599609375e+01 9.595280885696411133e-01 1.024395241984166205e-04 9.928218105414998718e-07 5.409734845161437988e-01 -4.373098313808441162e-01 7.184064388275146484e-01
5.371093750000000000e-02 9.141693115234375000e-01 3.303253173828125000e+00 -1.421371459960937500e+00 3.710456021532704263e+00 -4.066429615020751953e+00 -9.516544342041015625e+01 3.899424743652343750e+01 1.029249725341796875e+02 -5.130767822265625000e-01 -4.635925292968750000e-01 8.065795898437500000e-02 6.961835419107251788e-01 4.791258239746093750e+01 -4.868965530395507812e+01 -1.117901840209960938e+02 1.310089416503906250e+02 9.595280885696411133e-01 1.024480880005285144e-04 1.204014665745489765e-06 5.409734845161437988e-01 -4.373098313808441162e-01 7.184064388275146484e-01
6.347656250000000000e-02 8.153686523437500000e-01 2.348815917968750000e+00 -9.652252197265625000e-01 2.667099919486414006e+00 -1.240680217742919922e+01 -9.448847198486328125e+01 4.478604888916015625e+01 1.052985763549804688e+02 -1.630706787109375000e-01 -5.070343017578125000e-01 1.745300292968750000e-01 5.604788671668596844e-01 -1.193564295768737793e+00 -3.066868286132812500e+02 2.034658660888671875e+02 3.680442810058593750e+02 9.595585465431213379e-01 1.024673983920365572e-04 1.773333565324719530e-06 5.425544381141662598e-01 -4.339707195758819580e-01 7.192385196685791016e-01
7.324218750000000000e-02 7.530364990234375000e-01 1.590881347656250000e+00 -7.130432128906250000e-01 1.899051883080456360e+00 -1.196440458297729492e+00 -6.468292236328125000e+01 1.318630886077880859e+01 6.602416992187500000e+01 1.463470458984375000e-01 -5.635375976562500000e-01 1.722259521484375000e-01 6.071687248276320670e-01 -8.436154937744140625e+01 -1.023573379516601562e+02 1.158894653320312500e+02 1.761370544433593750e+02 9.596602916717529297e-01 1.024992307065986097e-04 6.050334832252701744e-06 5.476011037826538086e-01 -4.233753383159637451e-01 7.217245697975158691e-01
8.300781250000000000e-02 7.277984619140625000e-01 9.081268310546875000e-01 -5.296173095703125000e-01 1.278624040538265616e+00 -5.147401809692382812e+00 -7.477880096435546875e+01 2.585986900329589844e+01 7.929122161865234375e+01 -5.424499511718750000e-02 -3.618316650390625000e-01 1.865081787109375000e-01 4.106701523683879973e-01 9.162896728515625000e+01 2.631651687622070312e+01 5.488750076293945312e+01 1.100048370361328125e+02 9.597973823547363281e-01 1.025373931042850018e-04 2.638833620949299075e-06 5.559959411621093750e-01 -4.108712077140808105e-01 7.225326299667358398e-01
9.277343750000000000e-02 6.503906250000000000e-01 2.437591552734375000e-01 -3.151397705078125000e-01 7.627185364361005471e-01 -6.428454399108886719e+00 -5.902008819580078125e+01 1.860463142395019531e+01 6.221598052978515625e+01 2.914428710937500000e-02 -2.151489257812500000e-02 1.603851318359375000e-01 1.644252735676391963e-01 -4.162102127075195312e+01 9.495426177978515625e+00 -8.280676269531250000e+01 9.316347503662109375e+01 9.599754214286804199e-01 1.025868623401038349e-04 5.551203685172367841e-06 5.664205551147460938e-01 -3.956285119056701660e-01 7.229424715042114258e-01
